movie_id,title,genres,cast,crew,keywords
5375,Fred Claus,"Action,Comedy,Drama","Vince Vaughn,Paul Giamatti,John Michael Higgins,Miranda Richardson,Rachel Weisz,Kathy Bates,Elizabeth Banks,Jeremy Swift","David Dobkin,Lisa Vick,Jonathan McGarry","holiday,brother brother relationship,elves,santa claus,sleigh,earth,gift,reindeer,snow,north pole,christmas"
2310,Beowulf,"Adventure,Action,Animation","Ray Winstone,Angelina Jolie,Anthony Hopkins,Robin Wright,John Malkovich,Brendan Gleeson,Crispin Glover,Alison Lohman,Greg Ellis,Sebastian Roché,Dominic Keating,Charlotte Salt,Rik Young,Sonje Fortag,Keith Kraft","Robert Zemeckis,Luca Kouimelis,Harald Kraut","denmark,nordic mythology,lie,pride and vanity,folk hero,human weakness,viking,alienation,festival hall,sin,royalty,curse,battle,ancient world,adult animation,motion capture"
2284,Mr. Magorium's Wonder Emporium,Comedy,"Dustin Hoffman,Natalie Portman,Jason Bateman,Zach Mills,Jonathan Potts,Rebecca Northan,David Rendall,Jade Cohen,Marcia Bennett,Ted Ludzik,Madalena Brancatella,Paula Boudreau,Mike Realba,Steve Whitmire",Zach Helm,"magic,fantasy,darkness,toy,sell,faith,puppet,wizardry,toy shop,rescue,aftercreditsstinger,piano"
6639,Love in the Time of Cholera,"Drama,Romance","Javier Bardem,Unax Ugalde,Benjamin Bratt,Catalina Sandino Moreno,Héctor Elizondo,Liev Schreiber,Fernanda Montenegro",Mike Newell,"sex,marriage proposal,new love,colombia,letter,love letter,dying and death,ship,marriage,cholera,teacher,principal,doctor,extramarital affair,emotions"
4723,Southland Tales,"Comedy,Science Fiction,Thriller","Dwayne Johnson,Seann William Scott,Sarah Michelle Gellar,Mandy Moore,Will Sasso,Jon Lovitz,Beth Grant,Jill Ritchie,Justin Timberlake,Bai Ling,Lisa K. Wyatt,Curtis Armstrong,Todd Berger,Rebekah Del Rio,Nora Dunn,Christopher Lambert,John Larroquette,Janeane Garofalo,Abbey DiGregorio,Cheri Oteri,Amy Poehler,Miranda Richardson,Wallace Shawn,Sab Shimono,Kevin Smith,Robert Benz,Joe Campana,Chris Andrew Ciulla,Aaron Dillar,Shari Dunn,Michele Durrett","Richard Kelly,Maxine Bergen","suicide,brother brother relationship,spy,prophecy,middle east,screenwriter,terrorist,wife husband relationship,nevada,amnesia,allegory,mass murder,kidnapping,blackmail,riot,evacuation,afghanistan,time travel,undercover agent,marxism,politics,politician,smuggling,twin brother,movie in movie,murder,surrealism,balloon,interracial relationship,anti conformity,end of the world,conspiracy,metaphysics,memory,search,dirty cop,apocalypse,los angeles,terrorism,paradox,cult film,doomsday,near future,alternate reality,split personality,big corporation,mother son relationship,no opening credits,north korea,doppelganger,government corruption,southern california,alternate timeline,karma,environmental issue,world war iii,mysterious past,absurdism,fourth dimension,santa monica california"
5876,The Mist,"Science Fiction,Horror,Thriller","Thomas Jane,Marcia Gay Harden,Laurie Holden,Andre Braugher,Toby Jones,William Sadler,Jeffrey DeMunn,Frances Sternhagen,Nathan Gamble,Alexa Davalos,Chris Owen,Samuel Witwer,Robert C. Treveiler,David Jensen,Melissa McBride,Andy Stahl,Buck Taylor,Brandon O'Dell,Jackson Hurst,Brian Libby,Susan Malerstein,Mathew Greer","Frank Darabont,K.C. Colwell,Alison Young","father son relationship,monster,supermarket,fight,artist,fog,bible,spider,survivor,faith,prayer,blood splatter,gore,giant monster,blood,anger,thunderstorm"
4523,Enchanted,"Comedy,Family,Fantasy,Romance","Amy Adams,Patrick Dempsey,James Marsden,Timothy Spall,Rachel Covey,Susan Sarandon,Idina Menzel","Kevin Lima,Mick De Falco","poison,queen,fairy tale,musical,princess,portal,animation,fantasy world,evil witch,part animation"
1620,Hitman,"Action,Crime,Drama,Thriller","Timothy Olyphant,Dougray Scott,Olga Kurylenko,Robert Knepper,Ulrich Thomsen",Xavier Gens,"assassin,secret identity,intelligence,soviet union,russia,celibacy,hitman,secret society,power,power takeover,adversary,government,execution,violence,killer,based on video game,secret formula"
2268,The Golden Compass,"Adventure,Fantasy","Dakota Blue Richards,Nicole Kidman,Daniel Craig,Sam Elliott,Eva Green,Freddie Highmore,Ian McKellen,Ben Walker,Ian McShane,Kristin Scott Thomas,Kathy Bates,Jim Carter,Tom Courtenay,Christopher Lee","Chris Weitz,Nikki Clapp","england,compass,experiment,lordship,uncle,polar bear,orphan,animal,based on young adult novel"
6477,Alvin and the Chipmunks,"Comedy,Music,Family,Fantasy,Animation","Jason Lee,David Cross,Cameron Richardson,Jane Lynch,Justin Long,Matthew Gray Gubler,Jesse McCartney,Veronica Alicino",Tim Hill,"pop,pop star,record producer,surprise,approach,forest,music,concert,friendship,performance,chipmunk,talking animal,songwriter,talking to animals,duringcreditsstinger"
3902,I'm Not There.,"Drama,Music","Cate Blanchett,Heath Ledger,Julianne Moore,Ben Whishaw,Charlotte Gainsbourg,Michelle Williams,Christian Bale,Marcus Carl Franklin,Richard Gere",Todd Haynes,"rock and roll,music style,success,john f. kennedy,advancement,bob dylan,rock,biography,music,beatnik,motorcycle crash"
6537,The Orphanage,"Horror,Drama,Thriller","Belén Rueda,Fernando Cayo,Roger Príncep,Mabel Rivera,Montserrat Carulla",Juan Antonio Bayona,"schizophrenia,suppressed past,wife"
1874,Goodbye Bafana,"History,Drama","Joseph Fiennes,Dennis Haysbert",Bille August,"jail guard,prison cell,south africa,apartheid,nelson mandela,escape,xenophobia"
1989,My Blueberry Nights,"Drama,Romance","Norah Jones,Jude Law,Natalie Portman,David Strathairn,Rachel Weisz,Cat Power,Frankie Faison","Wong Kar-wai,Massoumeh Emami","usa,kaffeehaus,poker,lovesickness,waitress,bar,night life,night,melancholy,approach,loneliness"
7979,The Kite Runner,Drama,"Khalid Abdalla,Atossa Leoni,Shaun Toub,Zekeria Ebrahimi,Ahmad Khan Mahmoodzada,Ali Danish Bakhty Ari,Elham Ehsas,Homayoun Ershadi",Marc Forster,"1970s,afghanistan,hang gliding,war in afghanistan,taliban,cowardice,best friend,cowardliness,child"
6538,Charlie Wilson's War,"Comedy,Drama,History","Tom Hanks,Philip Seymour Hoffman,Julia Roberts,Amy Adams,Om Puri,Shiri Appleby,John Slattery,Rachel Nichols",Mike Nichols,"washington d.c.,alcohol,cia,helicopter,refugee camp,congress,cold war,ladykiller,rocket launcher,russian,munition,war in afghanistan,dollar"
440,Aliens vs Predator: Requiem,"Fantasy,Action,Science Fiction,Thriller,Horror","Steven Pasquale,Reiko Aylesworth,John Ortiz,Ariel Gade,Sam Trammell,Kristen Hager,Robert Joy,David Paetkau,Tom Woodruff Jr.,Ian Whyte,Chelah Horsdal,Meshach Peters,Matt Ward,Gina Holden,Kurt Max Runte,Liam James,Ty Olsson,Johnny Lewis,Catherine Lough Haggquist,Rekha Sharma","Colin Strause,Greg Strause,Kelly Moon","predator,national guard,hybrid,alien,morgue,alien possession,triangle,infestation,xenomorph"
1488,Mongolian Ping Pong,"Drama,Comedy","Hurichabilike,Dawa,Geliban,Yidexinnaribu,Badema",Ning Hao,"china,tradition,shepherd,modernity,family's daily life,vagabund,yurt,ping pong,innere mongolei,children"
4787,Cassandra's Dream,"Crime,Drama,Thriller","Colin Farrell,Ewan McGregor,Hayley Atwell,Sally Hawkins,Tom Wilkinson,Phil Davis,John Benfield,Clare Higgins",Woody Allen,"love triangle,brother brother relationship,father son relationship,sailboat,optimism,restaurant,restart,despair,mission of murder,planned murder,hope,shortage of money,theatre milieu,uncle,oldtimer,murder,money,killer,car,father figure"
33358,The Mostly Unfabulous Social Life of Ethan Green,"Comedy,Romance","Daniel Letterle,Diego Serrano,Shanola Hampton,David Monahan",George Bamber,"gay,lesbian relationship,gay relationship,wedding"
2312,In the Name of the King: A Dungeon Siege Tale,"Adventure,Fantasy,Action,Drama","Jason Statham,John Rhys-Davies,Ray Liotta,Leelee Sobieski,Burt Reynolds,Ron Perlman,Brian J. White,Kristanna Loken,Matthew Lillard",Uwe Boll,"fictional place,monster,loss of family,new love,hero,love of one's life,magic,fairy tale,villain,kingdom,enchantment,bad power,son,heir to the throne,motherly love,wizardry,revenge,royalty,family,based on video game,medieval"
3575,The Return of Doctor X,"Horror,Thriller","Humphrey Bogart,Rosemary Lane,Wayne Morris,Dennis Morgan,John Litel,Lya Lys,Huntz Hall,Charles C. Wilson,Vera Lewis,Howard C. Hickman,Olin Howland,Cliff Saum,Creighton Hale,John Ridgely,Joseph Crehan",Vincent Sherman,"new york,reporter,series of murders"
4034,That Man from Rio,"Action,Adventure,Comedy","Jean-Paul Belmondo,Françoise Dorléac,Jean Servais,Simone Renant,Adolfo Celi",Philippe de Broca,"spy,brazil,kidnapping,treasure hunt,artifact,farce,ancient"
1479,"Clean, Shaven","Drama,Crime","Peter Greene,Alice Levitt,Megan Owen",Lodge Kerrigan,"schizophrenia,terror,sex,paranoia,adoption,investigation,daughter,murder,crime,illness,noise,mental,voices,humanity,fragmented,psyche"
2282,À nos amours,"Drama,Romance","Sandrine Bonnaire,Evelyne Ker,Maurice Pialat,Dominique Besnehard,Anne-Sophie Maillé",Maurice Pialat,"women's sexual identity,love"
55294,Canvas,Drama,"Marcia Gay Harden,Griffin Miner,Devon Gearhart,Julie Upton",Joseph Greco,independent film
7942,"Run, Fatboy, Run","Comedy,Romance","Simon Pegg,Thandie Newton,Hank Azaria,Dylan Moran,Harish Patel,India de Beaufort,Matthew Fenton,Simon Day,Ruth Sheen,Nevan Finegan,Tyrone Huggins,Iddo Goldberg,Ameet Chana,Chris Hollins,Denis Lewis",David Schwimmer,"father son relationship,new love,fiancé,training,rent,jogging,marathon,wedding,pregnancy"
6473,The Marksman,"Action,Adventure,Thriller","Wesley Snipes,Emma Samms,William Hope,Anthony Warren",Marcus Adams,helicopter
7840,"10,000 BC","Adventure,Action,Drama,Fantasy","Steven Strait,Camilla Belle,Cliff Curtis,Nathanael Baring,Mo Zinal,Affif Ben Badra,Mona Hammond,Marco Khan,Reece Ritchie,Joel Fry,Joel Virgel,Omar Sharif,Kristian Beazley,Junior Oliphant,Louise Tu'u,Jacob Renton,Grayson Hunt Urwin,Farouk Valley Omar,Boubacar Babiane,Joe Vaz,Charles Baloyi","Roland Emmerich,Lisa Vick","indigenous,lover (female),pyramid,mammoth,sapient,mountain village,stone age,fighter,primitive time,saber-toothed tiger"
8848,The Bank Job,"Thriller,Crime,Drama","Jason Statham,Saffron Burrows,Stephen Campbell Moore,Daniel Mays,James Faulkner,Alki David,Michael Jibson,Georgia Taylor,Richard Lintern,Peter Bowles,Alistair Petrie,Hattie Morahan,Julian Lewis Jones","Roger Donaldson,Sylvia Parker","infidelity,subway,car dealer,vault,mannequin,bahamas,strip club,wife,offer,photography,london underground,based on true story,extortion,double cross,walkie talkie,railway station,jackhammer,political corruption,bank heist,cabinet officer,corrupt policeman"
2239,Hallam Foe,"Drama,Comedy,Thriller","Jamie Bell,Sophia Myles,Ciarán Hinds",David Mackenzie,"sexuality,new love,eroticism,night life,dying and death,beobachten,step mother,conflict,crime"
7343,City of Men,Drama,"Douglas Silva,Darlan Cunha,Jonathan Haagensen,Rodrigo dos Santos,Fábio Lago,Mauricio Gonçalves",Paulo Morelli,"slum,father son relationship,street gang,brazilian,becoming an adult,rio de janeiro,loss of father,father murder,will to survive,battle for power,matter of life and death,street riots,boy gang,independent film,gang,youth gang,father figure"
3764,The Naked Island,Drama,"Nobuko Otowa,Taiji Tonoyama","Kaneto Shindô,Takahisa Katsume,Mitsunori Kanaoka","japan,sea,boat,island,will to survive,water,no dialog,violence,family,japanese new wave,slap"
33166,Downhill Racer,Drama,"Sylvester Stallone,Robert Redford,Gene Hackman,Camilla Sparv",Michael Ritchie,"sport,teammate,narcissism,injury,skiing"
383,Mala Noche,Drama,"Doug Cooeyate,Tim Streeter,Sam Downey",Gus Van Sant,"individual,gay,homeless person,salesclerk,portland,youth hostel,hunger,immigration,corner shop,hustler,murder,independent film,gay sex,rebellious youth,lgbt"
155,The Dark Knight,"Drama,Action,Crime,Thriller","Christian Bale,Michael Caine,Heath Ledger,Aaron Eckhart,Gary Oldman,Maggie Gyllenhaal,Morgan Freeman,Monique Gabriela Curnen,Ron Dean,Chin Han,Nestor Carbonell,Eric Roberts,Cillian Murphy,Ritchie Coster,Anthony Michael Hall,Keith Szarabajka,Colin McFarlane,Joshua Harto,Melinda McGraw,Nathan Gamble,William Fichtner,Michael Vieau,Michael Stoyanov,William Smillie,Michael Jai White,Danny Goldring,Matthew O'Neill,Olumiji Olawumi,Greg Beam,Erik Hellman,Beatrice Rosen,Vincenzo Nicoli,Edison Chen,Nydia Rodriguez Terracina,Andy Luther,James Farruggio,Tom McElroy,Will Zahrn,James Fierro,Patrick Leahy,Sam Derence,Jennifer Knox,Patrick Clear,Sarah Jayne Dunn,Charles Venn,Winston G. Ellis,David Dastmalchian,Sophia Hinshelwood,Keith Kupferer,Joseph Luis Caballero,Richard Dillane,Daryl Satcher,Chris Petschler,Aidan Feore,Philip Bulcock,Paul Birchard,Walter Lewis,Vincent Riotta,Nancy Crane,K. Todd Freeman,Matt Shallenberger,Michael Andrew Gorman,Lanny Lutz,Peter DeFaria,Matt Rippy,Andrew Bicknell,Ariyon Bakare","Christopher Nolan,Steve Gehrke,Nilo Otero","dc comics,crime fighter,secret identity,scarecrow,sadism,chaos,gotham city,vigilante,joker,superhero,based on comic,tragic hero,organized crime,criminal mastermind,district attorney,imax,super villain,super powers,batman"
36527,Phar Lap,"Drama,Family",Tom Burlinson,Simon Wincer,"horse,horse racing"
511,The Promised Land,Drama,"Daniel Olbrychski,Wojciech Pszoniak,Andrzej Seweryn,Kalina Jędrusik,Anna Nehrebecka,Bożena Dykiel,Andrzej Szalawski,Stanislaw Igar",Andrzej Wajda,"man vs machine,capitalism,adultery,fire,factory worker,wife husband relationship,cheating,factory,fire brigade,capitalist,bankrupt,german,profit,lodz,jew,pole,textile industry,period of promoterism,luxury,inhumanity,friendship,revenge,teacher,arsonist,humanity"
8093,Khadak,Drama,"Batzul Khayankhyarvaa,Tsetsegee Byamba,Banzar Damchaa,Tserendarizav Dashnyam","Peter Brosens,Jessica Hope Woodworth","countryside,adolescence,shepherd,meditation,revolution,vagabund,living together,religion and supernatural,cultural revolution,resettlement,mongolia,miner,subjection,coercion,teacher,revolutionary,nature,woman director,plague"
25904,Marketa Lazarová,"Drama,History","Josef Kemr,Magda Vášáryová ,Naďa Hejná,František Velecký,Karel Vasicek,Ivan Palúch,Martin Mrazek,Václav Sloup,Pavla Polaskova,Alena Pavlíková,Michal Kozuch,Zdenek Lipovcan,Harry Studt,Vlastimil Harapes,Zdenek Kutil,Frantisek Nechyba,Zdeněk Kryzánek,Jan Pohan,Otto Sevcík,Vladimír Menšík,Karla Chadimová,Pavel Landovský",František Vláčil,
8988,Stop-Loss,"Drama,War","Ryan Phillippe,Abbie Cornish,Joseph Gordon-Levitt,Channing Tatum,Josef Sommer,Timothy Olyphant,Ciarán Hinds,Linda Emond,Steven Strait,Alex Frost,Rob Brown,Victor Rasuk,Quay Terry,Matthew Scott Wilcox,Connett Brewer,Mamie Gummer,Chandra Washington,Cora Cardona,Isreal Saldivar,David Kroll,Marie Mizener,Kasey Stevens,Lee Stringer,J.D. Evermore,Cory Hart,D.S. Moss,Roger Edwards,Ric Maddox,Richard Dillard,David Precopia,James D. Dever,Mark Richard,Laurie Metcalf,Jeff Gibbs,Tory Kittles,Margo Martindale,Ben Taylor,Cameron Clapp,Clifton 'Troy' Robinson,Peter Gerety,Weston Scott Higgins,Tom Minder,Victor García Jr.,Robert Farrior","Kimberly Peirce,Sherry Gallarneau","post traumatic stress  disorder,iraq war veteran,u.s. soldier,woman director"
7944,Shine a Light,"Documentary,Music","Mick Jagger,Keith Richards,Charlie Watts,Ronnie Wood,Christina Aguilera,Jack White",Martin Scorsese,"new york,film director,legend,song,public,rolling stones,rock,guest,music video,music,concert,theatre milieu,performance"
8267,The Pope's Toilet,"Drama,Comedy,Foreign","César Troncoso,Virginia Méndez,Virginia Ruiz,Mario Silva",César Charlone,"pope,uruguay,pilgrim"
1266,Street Kings,"Action,Crime,Drama,Thriller","Keanu Reeves,Forest Whitaker,Chris Evans,Hugh Laurie,Martha Higareda,Cedric the Entertainer,Naomie Harris,Common,Angela Sun,Cle Shaheed Sloan,Jayceon Terrell Taylor,Michael Monks,Jay Mohr,Terry Crews,Game,Kate Clarke,John Corbett,Amaury Nolasco,Noel Gugliemi,Michael Monks,Clifton Powell,Daryl Gates,Kenneth Choi,Wally Rudolph",David Ayer,"police,los angeles"
8827,99 francs,"Drama,Comedy","Jean Dujardin,Vahina Giocante,Patrick Mille,Jocelyn Quivrin,Elisa Tovati,Nicolas Marié,Dominique Bettenfeld,Antoine Basler,Fosco Perinti",Jan Kounen,"paris,one-night stand,advertising expert,film noir"
7459,Speed Racer,"Action,Family,Science Fiction","Emile Hirsch,Christina Ricci,Matthew Fox,Susan Sarandon,Scott Porter,John Goodman,Ariel Winter,Nicholas Elia,Hiroyuki Sanada,Art LaFleur,Richard Roundtree,Togo Igawa,Nan Yu","Lilly Wachowski,Lana Wachowski","car race,loss of brother,chimp,family,duringcreditsstinger,woman director"
1729,The Forbidden Kingdom,"Action,Adventure,Fantasy","Jackie Chan,Jet Li,Michael Angarano,Liu Yifei,Li Bingbing,Collin Chou,Morgan Benoit",Rob Minkoff,"tempel,shaolin,teenager,urination,staff,warrior,monkey king"
1810,Viva Zapata!,"History,Drama,Western","Marlon Brando,Jean Peters,Anthony Quinn,Joseph Wiseman,Arnold Moss,Alan Reed",Elia Kazan,"usa president,mexican revolution,presidential election,peasant"
8617,Prom Night,"Crime,Horror","Brittany Snow,Scott Porter,Jessica Stroup,Dana Davis,Kelly Blatz,Collins Pennie,Johnathon Schaech,Idris Elba,Ming-Na Wen,Jessalyn Gilsig,Kellan Lutz","Nelson McCormick,Patricia A. Fullerton","aunt,remake,blood on shirt,slasher,death of family,masturbation,kicked in the face,renovation,black stereotype,chest"
1726,Iron Man,"Action,Science Fiction,Adventure","Robert Downey Jr.,Terrence Howard,Jeff Bridges,Shaun Toub,Gwyneth Paltrow,Faran Tahir,Paul Bettany,Leslie Bibb,Clark Gregg,Will Lyman,Jon Favreau,Samuel L. Jackson,Stan Lee,Tom Morello,Jim Cramer,Sayed Badreya,Bill Smitrovich,Peter Billingsley,Tim Guinee,Marco Khan,Daston Kalili,Ido Ezra,Kevin Foster,Garret Noël,Eileen Weisinger,Ahmed Ahmed,Fahim Fazli,Gerard Sanders,Tim Rigby,Russell Richardson,Nazanin Boniadi,Thomas Craig Plumer,Robert Berkman,Stacy Stas,Lauren Scyphers,Frank Nyi,Marvin Jordan,Donna Evans,Reid Harper,Summer Kylie Remington,Ava Rose Williams,Vladimir Kubr,Callie Croughwell","Jon Favreau,Cristina Weigmann","middle east,arms dealer,malibu,marvel comic,superhero,based on comic,tony stark,iron man,aftercreditsstinger,marvel cinematic universe,counter terrorism,agent coulson"
2454,The Chronicles of Narnia: Prince Caspian,"Adventure,Family,Fantasy","Ben Barnes,William Moseley,Anna Popplewell,Skandar Keynes,Georgie Henley,Sergio Castellitto,Alicia Borrachero,Peter Dinklage,Warwick Davis,Vincent Grass","Andrew Adamson,Jakub Dvorak,Alexa Alden","based on novel,fictional place,brother sister relationship,lion,human being,wretch,leap in time,matter of life and death,faith,uncle,narnia,fantasy world"
217,Indiana Jones and the Kingdom of the Crystal Skull,"Adventure,Action","Harrison Ford,Cate Blanchett,Shia LaBeouf,Ray Winstone,Karen Allen,John Hurt,Jim Broadbent,Andrew Divoff,Igor Jijikine,Pavel Lychnikoff,Alan Dale,Ernie Reyes, Jr.,Dimitri Diatchenko,Ilia Volok,Emmanuel Todorov,Venya Manzyuk,Joel Stoffer,Neil Flynn,V.J. Foster",Steven Spielberg,"saving the world,riddle,whip,treasure,mexico city,leather jacket,machinegun,alien phenomenons,maya civilization,peru,treasure hunt,nuclear explosion,refrigerator,archaeologist,indiana jones,archeology "
